start_date,date,incidD,state,USPS,source,datew
2020-03-08,2020-03-14,0,Missouri,MO,cdc,NA
2020-03-15,2020-03-21,NA,Missouri,MO,cdc,NA
2020-03-22,2020-03-28,18,Missouri,MO,cdc,NA
2020-03-29,2020-04-04,57,Missouri,MO,cdc,NA
2020-04-05,2020-04-11,99,Missouri,MO,cdc,NA
2020-04-12,2020-04-18,94,Missouri,MO,cdc,NA
2020-04-19,2020-04-25,134,Missouri,MO,cdc,NA
2020-04-26,2020-05-02,123,Missouri,MO,cdc,NA
2020-05-03,2020-05-09,126,Missouri,MO,cdc,NA
2020-05-10,2020-05-16,93,Missouri,MO,cdc,NA
2020-05-17,2020-05-23,80,Missouri,MO,cdc,NA
2020-05-24,2020-05-30,59,Missouri,MO,cdc,NA
2020-05-31,2020-06-06,55,Missouri,MO,cdc,NA
2020-06-07,2020-06-13,46,Missouri,MO,cdc,NA
2020-06-14,2020-06-20,45,Missouri,MO,cdc,NA
2020-06-21,2020-06-27,43,Missouri,MO,cdc,NA
2020-06-28,2020-07-04,42,Missouri,MO,cdc,NA
2020-07-05,2020-07-11,43,Missouri,MO,cdc,NA
2020-07-12,2020-07-18,49,Missouri,MO,cdc,NA
2020-07-19,2020-07-25,89,Missouri,MO,cdc,NA
2020-07-26,2020-08-01,79,Missouri,MO,cdc,NA
2020-08-02,2020-08-08,99,Missouri,MO,cdc,NA
2020-08-09,2020-08-15,108,Missouri,MO,cdc,NA
2020-08-16,2020-08-22,102,Missouri,MO,cdc,NA
2020-08-23,2020-08-29,129,Missouri,MO,cdc,NA
2020-08-30,2020-09-05,113,Missouri,MO,cdc,NA
2020-09-06,2020-09-12,155,Missouri,MO,cdc,NA
2020-09-13,2020-09-19,135,Missouri,MO,cdc,NA
2020-09-20,2020-09-26,184,Missouri,MO,cdc,NA
2020-09-27,2020-10-03,242,Missouri,MO,cdc,NA
2020-10-04,2020-10-10,231,Missouri,MO,cdc,NA
2020-10-11,2020-10-17,215,Missouri,MO,cdc,NA
2020-10-18,2020-10-24,257,Missouri,MO,cdc,NA
2020-10-25,2020-10-31,308,Missouri,MO,cdc,NA
2020-11-01,2020-11-07,379,Missouri,MO,cdc,NA
2020-11-08,2020-11-14,453,Missouri,MO,cdc,NA
2020-11-15,2020-11-21,495,Missouri,MO,cdc,NA
2020-11-22,2020-11-28,590,Missouri,MO,cdc,NA
2020-11-29,2020-12-05,572,Missouri,MO,cdc,NA
2020-12-06,2020-12-12,583,Missouri,MO,cdc,NA
2020-12-13,2020-12-19,513,Missouri,MO,cdc,NA
2020-12-20,2020-12-26,492,Missouri,MO,cdc,NA
2020-12-27,2021-01-02,464,Missouri,MO,cdc,NA
2021-01-03,2021-01-09,453,Missouri,MO,cdc,NA
2021-01-10,2021-01-16,434,Missouri,MO,cdc,NA
2021-01-17,2021-01-23,387,Missouri,MO,cdc,NA
2021-01-24,2021-01-30,304,Missouri,MO,cdc,NA
2021-01-31,2021-02-06,211,Missouri,MO,cdc,NA
2021-02-07,2021-02-13,186,Missouri,MO,cdc,NA
2021-02-14,2021-02-20,141,Missouri,MO,cdc,NA
2021-02-21,2021-02-27,109,Missouri,MO,cdc,NA
2021-02-28,2021-03-06,90,Missouri,MO,cdc,NA
2021-03-07,2021-03-13,72,Missouri,MO,cdc,NA
2021-03-14,2021-03-20,62,Missouri,MO,cdc,NA
2021-03-21,2021-03-27,77,Missouri,MO,cdc,NA
2021-03-28,2021-04-03,62,Missouri,MO,cdc,NA
2021-04-04,2021-04-10,48,Missouri,MO,cdc,NA
2021-04-11,2021-04-17,48,Missouri,MO,cdc,NA
2021-04-18,2021-04-24,51,Missouri,MO,cdc,NA
2021-04-25,2021-05-01,64,Missouri,MO,cdc,NA
2021-05-02,2021-05-08,47,Missouri,MO,cdc,NA
2021-05-09,2021-05-15,54,Missouri,MO,cdc,NA
2021-05-16,2021-05-22,45,Missouri,MO,cdc,NA
2021-05-23,2021-05-29,33,Missouri,MO,cdc,NA
2021-05-30,2021-06-05,42,Missouri,MO,cdc,NA
2021-06-06,2021-06-12,64,Missouri,MO,cdc,NA
2021-06-13,2021-06-19,57,Missouri,MO,cdc,NA
2021-06-20,2021-06-26,88,Missouri,MO,cdc,NA
2021-06-27,2021-07-03,85,Missouri,MO,cdc,NA
2021-07-04,2021-07-10,106,Missouri,MO,cdc,NA
2021-07-11,2021-07-17,170,Missouri,MO,cdc,NA
2021-07-18,2021-07-24,202,Missouri,MO,cdc,NA
2021-07-25,2021-07-31,227,Missouri,MO,cdc,NA
2021-08-01,2021-08-07,317,Missouri,MO,cdc,NA
2021-08-08,2021-08-14,318,Missouri,MO,cdc,NA
2021-08-15,2021-08-21,313,Missouri,MO,cdc,NA
2021-08-22,2021-08-28,338,Missouri,MO,cdc,NA
2021-08-29,2021-09-04,290,Missouri,MO,cdc,NA
2021-09-05,2021-09-11,240,Missouri,MO,cdc,NA
2021-09-12,2021-09-18,261,Missouri,MO,cdc,NA
2021-09-19,2021-09-25,227,Missouri,MO,cdc,NA
2021-09-26,2021-10-02,216,Missouri,MO,cdc,NA
2021-10-03,2021-10-09,178,Missouri,MO,cdc,NA
2021-10-10,2021-10-16,162,Missouri,MO,cdc,NA
2021-10-17,2021-10-23,130,Missouri,MO,cdc,NA
2021-10-24,2021-10-30,128,Missouri,MO,cdc,NA
2021-10-31,2021-11-06,118,Missouri,MO,cdc,NA
2021-11-07,2021-11-13,102,Missouri,MO,cdc,NA
2021-11-14,2021-11-20,117,Missouri,MO,cdc,NA
2021-11-21,2021-11-27,143,Missouri,MO,cdc,NA
2021-11-28,2021-12-04,164,Missouri,MO,cdc,NA
2021-12-05,2021-12-11,224,Missouri,MO,cdc,NA
2021-12-12,2021-12-18,263,Missouri,MO,cdc,NA
2021-12-19,2021-12-25,284,Missouri,MO,cdc,NA
2021-12-26,2022-01-01,300,Missouri,MO,cdc,NA
2022-01-02,2022-01-08,404,Missouri,MO,cdc,NA
2022-01-09,2022-01-15,478,Missouri,MO,cdc,NA
2022-01-16,2022-01-22,522,Missouri,MO,cdc,NA
2022-01-23,2022-01-29,469,Missouri,MO,cdc,NA
2022-01-30,2022-02-05,432,Missouri,MO,cdc,NA
2022-02-06,2022-02-12,367,Missouri,MO,cdc,NA
2022-02-13,2022-02-19,278,Missouri,MO,cdc,NA
2022-02-20,2022-02-26,159,Missouri,MO,cdc,NA
2022-02-27,2022-03-05,122,Missouri,MO,cdc,NA
2022-03-06,2022-03-12,96,Missouri,MO,cdc,NA
2022-03-13,2022-03-19,64,Missouri,MO,cdc,NA
2022-03-20,2022-03-26,61,Missouri,MO,cdc,NA
2022-03-27,2022-04-02,39,Missouri,MO,cdc,NA
2022-04-03,2022-04-09,40,Missouri,MO,cdc,NA
2022-04-10,2022-04-16,26,Missouri,MO,cdc,NA
2022-04-17,2022-04-23,28,Missouri,MO,cdc,NA
2022-04-24,2022-04-30,19,Missouri,MO,cdc,NA
2022-05-01,2022-05-07,26,Missouri,MO,cdc,NA
2022-05-08,2022-05-14,23,Missouri,MO,cdc,NA
2022-05-15,2022-05-21,22,Missouri,MO,cdc,NA
2022-05-22,2022-05-28,26,Missouri,MO,cdc,NA
2022-05-29,2022-06-04,28,Missouri,MO,cdc,NA
2022-06-05,2022-06-11,28,Missouri,MO,cdc,NA
2022-06-12,2022-06-18,23,Missouri,MO,cdc,NA
2022-06-19,2022-06-25,41,Missouri,MO,cdc,NA
2022-06-26,2022-07-02,47,Missouri,MO,cdc,NA
2022-07-03,2022-07-09,38,Missouri,MO,cdc,NA
2022-07-10,2022-07-16,56,Missouri,MO,cdc,NA
2022-07-17,2022-07-23,78,Missouri,MO,cdc,NA
2022-07-24,2022-07-30,83,Missouri,MO,cdc,NA
2022-07-31,2022-08-06,73,Missouri,MO,cdc,NA
2022-08-07,2022-08-13,67,Missouri,MO,cdc,NA
2022-08-14,2022-08-20,66,Missouri,MO,cdc,NA
2022-08-21,2022-08-27,59,Missouri,MO,cdc,NA
2022-08-28,2022-09-03,52,Missouri,MO,cdc,NA
2022-09-04,2022-09-10,51,Missouri,MO,cdc,NA
2022-09-11,2022-09-17,50,Missouri,MO,cdc,NA
2022-09-18,2022-09-24,64,Missouri,MO,cdc,NA
2022-09-25,2022-10-01,52,Missouri,MO,cdc,NA
2022-10-02,2022-10-08,35,Missouri,MO,cdc,NA
2022-10-09,2022-10-15,38,Missouri,MO,cdc,NA
2022-10-16,2022-10-22,55,Missouri,MO,cdc,NA
2022-10-23,2022-10-29,35,Missouri,MO,cdc,NA
2022-10-30,2022-11-05,48,Missouri,MO,cdc,NA
2022-11-06,2022-11-12,36,Missouri,MO,cdc,NA
2022-11-13,2022-11-19,46,Missouri,MO,cdc,NA
2022-11-20,2022-11-26,42,Missouri,MO,cdc,NA
2022-11-27,2022-12-03,40,Missouri,MO,cdc,NA
2022-12-04,2022-12-10,56,Missouri,MO,cdc,NA
2022-12-11,2022-12-17,61,Missouri,MO,cdc,NA
2022-12-18,2022-12-24,25,Missouri,MO,cdc,NA
2022-12-25,2022-12-31,NA,Missouri,MO,cdc,NA
2019-12-29,2020-01-04,0,Montana,MT,cdc,NA
2020-01-05,2020-01-11,0,Montana,MT,cdc,NA
2020-01-12,2020-01-18,0,Montana,MT,cdc,NA
2020-01-19,2020-01-25,0,Montana,MT,cdc,NA
2020-01-26,2020-02-01,0,Montana,MT,cdc,NA
2020-02-02,2020-02-08,0,Montana,MT,cdc,NA
2020-02-09,2020-02-15,0,Montana,MT,cdc,NA
2020-02-16,2020-02-22,0,Montana,MT,cdc,NA
2020-02-23,2020-02-29,0,Montana,MT,cdc,NA
2020-03-01,2020-03-07,0,Montana,MT,cdc,NA
2020-03-08,2020-03-14,0,Montana,MT,cdc,NA
2020-03-15,2020-03-21,0,Montana,MT,cdc,NA
2020-03-22,2020-03-28,NA,Montana,MT,cdc,NA
2020-03-29,2020-04-04,NA,Montana,MT,cdc,NA
2020-04-05,2020-04-11,0,Montana,MT,cdc,NA
2020-04-12,2020-04-18,NA,Montana,MT,cdc,NA
2020-04-19,2020-04-25,NA,Montana,MT,cdc,NA
2020-04-26,2020-05-02,NA,Montana,MT,cdc,NA
2020-05-03,2020-05-09,0,Montana,MT,cdc,NA
2020-05-10,2020-05-16,0,Montana,MT,cdc,NA
2020-05-17,2020-05-23,0,Montana,MT,cdc,NA
2020-05-24,2020-05-30,NA,Montana,MT,cdc,NA
2020-05-31,2020-06-06,NA,Montana,MT,cdc,NA
2020-06-07,2020-06-13,NA,Montana,MT,cdc,NA
2020-06-14,2020-06-20,NA,Montana,MT,cdc,NA
2020-06-21,2020-06-27,NA,Montana,MT,cdc,NA
2020-06-28,2020-07-04,NA,Montana,MT,cdc,NA
2020-07-05,2020-07-11,NA,Montana,MT,cdc,NA
2020-07-12,2020-07-18,NA,Montana,MT,cdc,NA
2020-07-19,2020-07-25,12,Montana,MT,cdc,NA
2020-07-26,2020-08-01,16,Montana,MT,cdc,NA
2020-08-02,2020-08-08,15,Montana,MT,cdc,NA
2020-08-09,2020-08-15,NA,Montana,MT,cdc,NA
2020-08-16,2020-08-22,12,Montana,MT,cdc,NA
2020-08-23,2020-08-29,12,Montana,MT,cdc,NA
2020-08-30,2020-09-05,19,Montana,MT,cdc,NA
2020-09-06,2020-09-12,25,Montana,MT,cdc,NA
2020-09-13,2020-09-19,15,Montana,MT,cdc,NA
2020-09-20,2020-09-26,20,Montana,MT,cdc,NA
2020-09-27,2020-10-03,32,Montana,MT,cdc,NA
2020-10-04,2020-10-10,46,Montana,MT,cdc,NA
2020-10-11,2020-10-17,51,Montana,MT,cdc,NA
2020-10-18,2020-10-24,78,Montana,MT,cdc,NA
2020-10-25,2020-10-31,89,Montana,MT,cdc,NA
2020-11-01,2020-11-07,79,Montana,MT,cdc,NA
2020-11-08,2020-11-14,91,Montana,MT,cdc,NA
2020-11-15,2020-11-21,119,Montana,MT,cdc,NA
2020-11-22,2020-11-28,94,Montana,MT,cdc,NA
2020-11-29,2020-12-05,104,Montana,MT,cdc,NA
2020-12-06,2020-12-12,94,Montana,MT,cdc,NA
2020-12-13,2020-12-19,75,Montana,MT,cdc,NA
2020-12-20,2020-12-26,83,Montana,MT,cdc,NA
2020-12-27,2021-01-02,52,Montana,MT,cdc,NA
2021-01-03,2021-01-09,52,Montana,MT,cdc,NA
2021-01-10,2021-01-16,46,Montana,MT,cdc,NA
2021-01-17,2021-01-23,40,Montana,MT,cdc,NA
2021-01-24,2021-01-30,28,Montana,MT,cdc,NA
2021-01-31,2021-02-06,22,Montana,MT,cdc,NA
2021-02-07,2021-02-13,16,Montana,MT,cdc,NA
2021-02-14,2021-02-20,24,Montana,MT,cdc,NA
2021-02-21,2021-02-27,14,Montana,MT,cdc,NA
2021-02-28,2021-03-06,18,Montana,MT,cdc,NA
2021-03-07,2021-03-13,12,Montana,MT,cdc,NA
2021-03-14,2021-03-20,16,Montana,MT,cdc,NA
2021-03-21,2021-03-27,13,Montana,MT,cdc,NA
2021-03-28,2021-04-03,NA,Montana,MT,cdc,NA
2021-04-04,2021-04-10,NA,Montana,MT,cdc,NA
2021-04-11,2021-04-17,10,Montana,MT,cdc,NA
2021-04-18,2021-04-24,NA,Montana,MT,cdc,NA
2021-04-25,2021-05-01,NA,Montana,MT,cdc,NA
2021-05-02,2021-05-08,NA,Montana,MT,cdc,NA
2021-05-09,2021-05-15,10,Montana,MT,cdc,NA
2021-05-16,2021-05-22,NA,Montana,MT,cdc,NA
2021-05-23,2021-05-29,NA,Montana,MT,cdc,NA
2021-05-30,2021-06-05,NA,Montana,MT,cdc,NA
2021-06-06,2021-06-12,15,Montana,MT,cdc,NA
2021-06-13,2021-06-19,NA,Montana,MT,cdc,NA
2021-06-20,2021-06-26,NA,Montana,MT,cdc,NA
2021-06-27,2021-07-03,11,Montana,MT,cdc,NA
2021-07-04,2021-07-10,10,Montana,MT,cdc,NA
2021-07-11,2021-07-17,NA,Montana,MT,cdc,NA
2021-07-18,2021-07-24,13,Montana,MT,cdc,NA
2021-07-25,2021-07-31,17,Montana,MT,cdc,NA
2021-08-01,2021-08-07,12,Montana,MT,cdc,NA
2021-08-08,2021-08-14,27,Montana,MT,cdc,NA
2021-08-15,2021-08-21,46,Montana,MT,cdc,NA
2021-08-22,2021-08-28,49,Montana,MT,cdc,NA
2021-08-29,2021-09-04,45,Montana,MT,cdc,NA
2021-09-05,2021-09-11,66,Montana,MT,cdc,NA
2021-09-12,2021-09-18,67,Montana,MT,cdc,NA
2021-09-19,2021-09-25,82,Montana,MT,cdc,NA
2021-09-26,2021-10-02,76,Montana,MT,cdc,NA
2021-10-03,2021-10-09,113,Montana,MT,cdc,NA
2021-10-10,2021-10-16,115,Montana,MT,cdc,NA
2021-10-17,2021-10-23,84,Montana,MT,cdc,NA
2021-10-24,2021-10-30,95,Montana,MT,cdc,NA
2021-10-31,2021-11-06,86,Montana,MT,cdc,NA
2021-11-07,2021-11-13,79,Montana,MT,cdc,NA
2021-11-14,2021-11-20,67,Montana,MT,cdc,NA
2021-11-21,2021-11-27,69,Montana,MT,cdc,NA
2021-11-28,2021-12-04,46,Montana,MT,cdc,NA
2021-12-05,2021-12-11,45,Montana,MT,cdc,NA
2021-12-12,2021-12-18,32,Montana,MT,cdc,NA
2021-12-19,2021-12-25,25,Montana,MT,cdc,NA
2021-12-26,2022-01-01,23,Montana,MT,cdc,NA
2022-01-02,2022-01-08,30,Montana,MT,cdc,NA
2022-01-09,2022-01-15,39,Montana,MT,cdc,NA
2022-01-16,2022-01-22,48,Montana,MT,cdc,NA
2022-01-23,2022-01-29,45,Montana,MT,cdc,NA
2022-01-30,2022-02-05,56,Montana,MT,cdc,NA
2022-02-06,2022-02-12,54,Montana,MT,cdc,NA
2022-02-13,2022-02-19,50,Montana,MT,cdc,NA
2022-02-20,2022-02-26,34,Montana,MT,cdc,NA
2022-02-27,2022-03-05,27,Montana,MT,cdc,NA
2022-03-06,2022-03-12,18,Montana,MT,cdc,NA
2022-03-13,2022-03-19,13,Montana,MT,cdc,NA
2022-03-20,2022-03-26,11,Montana,MT,cdc,NA
2022-03-27,2022-04-02,NA,Montana,MT,cdc,NA
2022-04-03,2022-04-09,NA,Montana,MT,cdc,NA
2022-04-10,2022-04-16,NA,Montana,MT,cdc,NA
2022-04-17,2022-04-23,NA,Montana,MT,cdc,NA
2022-04-24,2022-04-30,NA,Montana,MT,cdc,NA
2022-05-01,2022-05-07,NA,Montana,MT,cdc,NA
2022-05-08,2022-05-14,NA,Montana,MT,cdc,NA
2022-05-15,2022-05-21,NA,Montana,MT,cdc,NA
2022-05-22,2022-05-28,NA,Montana,MT,cdc,NA
2022-05-29,2022-06-04,NA,Montana,MT,cdc,NA
2022-06-05,2022-06-11,NA,Montana,MT,cdc,NA
2022-06-12,2022-06-18,NA,Montana,MT,cdc,NA
2022-06-19,2022-06-25,NA,Montana,MT,cdc,NA
2022-06-26,2022-07-02,NA,Montana,MT,cdc,NA
2022-07-03,2022-07-09,NA,Montana,MT,cdc,NA
2022-07-10,2022-07-16,14,Montana,MT,cdc,NA
2022-07-17,2022-07-23,13,Montana,MT,cdc,NA
2022-07-24,2022-07-30,12,Montana,MT,cdc,NA
2022-07-31,2022-08-06,NA,Montana,MT,cdc,NA
2022-08-07,2022-08-13,NA,Montana,MT,cdc,NA
2022-08-14,2022-08-20,15,Montana,MT,cdc,NA
2022-08-21,2022-08-27,NA,Montana,MT,cdc,NA
2022-08-28,2022-09-03,10,Montana,MT,cdc,NA
2022-09-04,2022-09-10,NA,Montana,MT,cdc,NA
2022-09-11,2022-09-17,NA,Montana,MT,cdc,NA
2022-09-18,2022-09-24,NA,Montana,MT,cdc,NA
2022-09-25,2022-10-01,NA,Montana,MT,cdc,NA
2022-10-02,2022-10-08,NA,Montana,MT,cdc,NA
2022-10-09,2022-10-15,11,Montana,MT,cdc,NA
2022-10-16,2022-10-22,NA,Montana,MT,cdc,NA
2022-10-23,2022-10-29,NA,Montana,MT,cdc,NA
2022-10-30,2022-11-05,NA,Montana,MT,cdc,NA
2022-11-06,2022-11-12,12,Montana,MT,cdc,NA
2022-11-13,2022-11-19,NA,Montana,MT,cdc,NA
2022-11-20,2022-11-26,10,Montana,MT,cdc,NA
2022-11-27,2022-12-03,NA,Montana,MT,cdc,NA
2022-12-04,2022-12-10,NA,Montana,MT,cdc,NA
2022-12-11,2022-12-17,NA,Montana,MT,cdc,NA
2022-12-18,2022-12-24,NA,Montana,MT,cdc,NA
2022-12-25,2022-12-31,NA,Montana,MT,cdc,NA
2019-12-29,2020-01-04,0,Nebraska,NE,cdc,NA
2020-01-05,2020-01-11,0,Nebraska,NE,cdc,NA
2020-01-12,2020-01-18,0,Nebraska,NE,cdc,NA
2020-01-19,2020-01-25,0,Nebraska,NE,cdc,NA
2020-01-26,2020-02-01,0,Nebraska,NE,cdc,NA
2020-02-02,2020-02-08,0,Nebraska,NE,cdc,NA
2020-02-09,2020-02-15,0,Nebraska,NE,cdc,NA
2020-02-16,2020-02-22,0,Nebraska,NE,cdc,NA
2020-02-23,2020-02-29,0,Nebraska,NE,cdc,NA
2020-03-01,2020-03-07,0,Nebraska,NE,cdc,NA
2020-03-08,2020-03-14,0,Nebraska,NE,cdc,NA
2020-03-15,2020-03-21,0,Nebraska,NE,cdc,NA
2020-03-22,2020-03-28,NA,Nebraska,NE,cdc,NA
2020-03-29,2020-04-04,NA,Nebraska,NE,cdc,NA
2020-04-05,2020-04-11,11,Nebraska,NE,cdc,NA
2020-04-12,2020-04-18,16,Nebraska,NE,cdc,NA
2020-04-19,2020-04-25,30,Nebraska,NE,cdc,NA
2020-04-26,2020-05-02,20,Nebraska,NE,cdc,NA
2020-05-03,2020-05-09,21,Nebraska,NE,cdc,NA
2020-05-10,2020-05-16,30,Nebraska,NE,cdc,NA
2020-05-17,2020-05-23,32,Nebraska,NE,cdc,NA
2020-05-24,2020-05-30,22,Nebraska,NE,cdc,NA
2020-05-31,2020-06-06,19,Nebraska,NE,cdc,NA
2020-06-07,2020-06-13,27,Nebraska,NE,cdc,NA
2020-06-14,2020-06-20,24,Nebraska,NE,cdc,NA
2020-06-21,2020-06-27,19,Nebraska,NE,cdc,NA
2020-06-28,2020-07-04,12,Nebraska,NE,cdc,NA
2020-07-05,2020-07-11,10,Nebraska,NE,cdc,NA
2020-07-12,2020-07-18,NA,Nebraska,NE,cdc,NA
2020-07-19,2020-07-25,14,Nebraska,NE,cdc,NA
2020-07-26,2020-08-01,13,Nebraska,NE,cdc,NA
2020-08-02,2020-08-08,24,Nebraska,NE,cdc,NA
2020-08-09,2020-08-15,23,Nebraska,NE,cdc,NA
2020-08-16,2020-08-22,27,Nebraska,NE,cdc,NA
2020-08-23,2020-08-29,13,Nebraska,NE,cdc,NA
2020-08-30,2020-09-05,35,Nebraska,NE,cdc,NA
2020-09-06,2020-09-12,25,Nebraska,NE,cdc,NA
2020-09-13,2020-09-19,24,Nebraska,NE,cdc,NA
2020-09-20,2020-09-26,26,Nebraska,NE,cdc,NA
2020-09-27,2020-10-03,41,Nebraska,NE,cdc,NA
2020-10-04,2020-10-10,52,Nebraska,NE,cdc,NA
2020-10-11,2020-10-17,51,Nebraska,NE,cdc,NA
2020-10-18,2020-10-24,75,Nebraska,NE,cdc,NA
2020-10-25,2020-10-31,80,Nebraska,NE,cdc,NA
2020-11-01,2020-11-07,133,Nebraska,NE,cdc,NA
2020-11-08,2020-11-14,181,Nebraska,NE,cdc,NA
2020-11-15,2020-11-21,200,Nebraska,NE,cdc,NA
2020-11-22,2020-11-28,230,Nebraska,NE,cdc,NA
2020-11-29,2020-12-05,201,Nebraska,NE,cdc,NA
2020-12-06,2020-12-12,164,Nebraska,NE,cdc,NA
2020-12-13,2020-12-19,121,Nebraska,NE,cdc,NA
2020-12-20,2020-12-26,117,Nebraska,NE,cdc,NA
2020-12-27,2021-01-02,99,Nebraska,NE,cdc,NA
2021-01-03,2021-01-09,96,Nebraska,NE,cdc,NA
2021-01-10,2021-01-16,84,Nebraska,NE,cdc,NA
2021-01-17,2021-01-23,73,Nebraska,NE,cdc,NA
2021-01-24,2021-01-30,58,Nebraska,NE,cdc,NA
2021-01-31,2021-02-06,43,Nebraska,NE,cdc,NA
2021-02-07,2021-02-13,33,Nebraska,NE,cdc,NA
2021-02-14,2021-02-20,33,Nebraska,NE,cdc,NA
2021-02-21,2021-02-27,17,Nebraska,NE,cdc,NA
2021-02-28,2021-03-06,24,Nebraska,NE,cdc,NA
2021-03-07,2021-03-13,20,Nebraska,NE,cdc,NA
2021-03-14,2021-03-20,15,Nebraska,NE,cdc,NA
2021-03-21,2021-03-27,15,Nebraska,NE,cdc,NA
2021-03-28,2021-04-03,NA,Nebraska,NE,cdc,NA
2021-04-04,2021-04-10,12,Nebraska,NE,cdc,NA
2021-04-11,2021-04-17,15,Nebraska,NE,cdc,NA
2021-04-18,2021-04-24,18,Nebraska,NE,cdc,NA
2021-04-25,2021-05-01,21,Nebraska,NE,cdc,NA
2021-05-02,2021-05-08,17,Nebraska,NE,cdc,NA
2021-05-09,2021-05-15,19,Nebraska,NE,cdc,NA
2021-05-16,2021-05-22,15,Nebraska,NE,cdc,NA
2021-05-23,2021-05-29,NA,Nebraska,NE,cdc,NA
2021-05-30,2021-06-05,NA,Nebraska,NE,cdc,NA
2021-06-06,2021-06-12,NA,Nebraska,NE,cdc,NA
2021-06-13,2021-06-19,NA,Nebraska,NE,cdc,NA
2021-06-20,2021-06-26,NA,Nebraska,NE,cdc,NA
2021-06-27,2021-07-03,NA,Nebraska,NE,cdc,NA
2021-07-04,2021-07-10,NA,Nebraska,NE,cdc,NA
2021-07-11,2021-07-17,NA,Nebraska,NE,cdc,NA
2021-07-18,2021-07-24,15,Nebraska,NE,cdc,NA
2021-07-25,2021-07-31,17,Nebraska,NE,cdc,NA
2021-08-01,2021-08-07,29,Nebraska,NE,cdc,NA
2021-08-08,2021-08-14,22,Nebraska,NE,cdc,NA
2021-08-15,2021-08-21,41,Nebraska,NE,cdc,NA
2021-08-22,2021-08-28,37,Nebraska,NE,cdc,NA
2021-08-29,2021-09-04,34,Nebraska,NE,cdc,NA
2021-09-05,2021-09-11,40,Nebraska,NE,cdc,NA
2021-09-12,2021-09-18,32,Nebraska,NE,cdc,NA
2021-09-19,2021-09-25,62,Nebraska,NE,cdc,NA
2021-09-26,2021-10-02,48,Nebraska,NE,cdc,NA
2021-10-03,2021-10-09,65,Nebraska,NE,cdc,NA
2021-10-10,2021-10-16,63,Nebraska,NE,cdc,NA
2021-10-17,2021-10-23,49,Nebraska,NE,cdc,NA
2021-10-24,2021-10-30,60,Nebraska,NE,cdc,NA
2021-10-31,2021-11-06,54,Nebraska,NE,cdc,NA
2021-11-07,2021-11-13,52,Nebraska,NE,cdc,NA
2021-11-14,2021-11-20,71,Nebraska,NE,cdc,NA
2021-11-21,2021-11-27,59,Nebraska,NE,cdc,NA
2021-11-28,2021-12-04,81,Nebraska,NE,cdc,NA
2021-12-05,2021-12-11,80,Nebraska,NE,cdc,NA
2021-12-12,2021-12-18,84,Nebraska,NE,cdc,NA
2021-12-19,2021-12-25,73,Nebraska,NE,cdc,NA
2021-12-26,2022-01-01,63,Nebraska,NE,cdc,NA
2022-01-02,2022-01-08,74,Nebraska,NE,cdc,NA
2022-01-09,2022-01-15,98,Nebraska,NE,cdc,NA
2022-01-16,2022-01-22,75,Nebraska,NE,cdc,NA
2022-01-23,2022-01-29,103,Nebraska,NE,cdc,NA
2022-01-30,2022-02-05,93,Nebraska,NE,cdc,NA
2022-02-06,2022-02-12,80,Nebraska,NE,cdc,NA
2022-02-13,2022-02-19,68,Nebraska,NE,cdc,NA
2022-02-20,2022-02-26,41,Nebraska,NE,cdc,NA
2022-02-27,2022-03-05,44,Nebraska,NE,cdc,NA
2022-03-06,2022-03-12,29,Nebraska,NE,cdc,NA
2022-03-13,2022-03-19,12,Nebraska,NE,cdc,NA
2022-03-20,2022-03-26,10,Nebraska,NE,cdc,NA
2022-03-27,2022-04-02,12,Nebraska,NE,cdc,NA
2022-04-03,2022-04-09,NA,Nebraska,NE,cdc,NA
2022-04-10,2022-04-16,NA,Nebraska,NE,cdc,NA
2022-04-17,2022-04-23,NA,Nebraska,NE,cdc,NA
2022-04-24,2022-04-30,12,Nebraska,NE,cdc,NA
2022-05-01,2022-05-07,NA,Nebraska,NE,cdc,NA
2022-05-08,2022-05-14,NA,Nebraska,NE,cdc,NA
2022-05-15,2022-05-21,NA,Nebraska,NE,cdc,NA
2022-05-22,2022-05-28,13,Nebraska,NE,cdc,NA
2022-05-29,2022-06-04,NA,Nebraska,NE,cdc,NA
2022-06-05,2022-06-11,NA,Nebraska,NE,cdc,NA
2022-06-12,2022-06-18,NA,Nebraska,NE,cdc,NA
2022-06-19,2022-06-25,NA,Nebraska,NE,cdc,NA
2022-06-26,2022-07-02,17,Nebraska,NE,cdc,NA
2022-07-03,2022-07-09,20,Nebraska,NE,cdc,NA
2022-07-10,2022-07-16,NA,Nebraska,NE,cdc,NA
2022-07-17,2022-07-23,15,Nebraska,NE,cdc,NA
2022-07-24,2022-07-30,19,Nebraska,NE,cdc,NA
2022-07-31,2022-08-06,16,Nebraska,NE,cdc,NA
2022-08-07,2022-08-13,16,Nebraska,NE,cdc,NA
2022-08-14,2022-08-20,17,Nebraska,NE,cdc,NA
2022-08-21,2022-08-27,10,Nebraska,NE,cdc,NA
2022-08-28,2022-09-03,15,Nebraska,NE,cdc,NA
2022-09-04,2022-09-10,17,Nebraska,NE,cdc,NA
2022-09-11,2022-09-17,NA,Nebraska,NE,cdc,NA
2022-09-18,2022-09-24,15,Nebraska,NE,cdc,NA
2022-09-25,2022-10-01,NA,Nebraska,NE,cdc,NA
