incidD,state,date,USPS,Gold_Standard
2,New Mexico,10/29/2022,NM,0
2,North Dakota,4/4/2020,ND,0
2,North Dakota,4/18/2020,ND,0
2,North Dakota,6/13/2020,ND,0
2,North Dakota,6/20/2020,ND,0
2,North Dakota,6/27/2020,ND,0
2,North Dakota,7/4/2020,ND,0
2,North Dakota,5/21/2022,ND,0
2,North Dakota,6/4/2022,ND,0
2,North Dakota,6/11/2022,ND,0
2,North Dakota,6/18/2022,ND,0
2,North Dakota,9/3/2022,ND,0
2,Pennsylvania,3/21/2020,PA,0
2,Puerto Rico,3/28/2020,PR,0
2,Puerto Rico,7/10/2021,PR,0
2,Puerto Rico,12/11/2021,PR,0
2,Rhode Island,3/28/2020,RI,0
2,Rhode Island,8/15/2020,RI,0
2,Rhode Island,6/26/2021,RI,0
2,Rhode Island,7/10/2021,RI,0
2,Rhode Island,7/31/2021,RI,0
2,Rhode Island,4/23/2022,RI,0
2,Rhode Island,9/3/2022,RI,0
2,Rhode Island,10/1/2022,RI,0
2,South Carolina,6/4/2022,SC,0
2,South Dakota,7/10/2021,SD,0
2,South Dakota,7/17/2021,SD,0
2,South Dakota,7/24/2021,SD,0
2,South Dakota,7/31/2021,SD,0
2,South Dakota,8/14/2021,SD,0
2,South Dakota,5/14/2022,SD,0
2,South Dakota,5/21/2022,SD,0
2,South Dakota,7/2/2022,SD,0
2,South Dakota,7/9/2022,SD,0
2,South Dakota,7/23/2022,SD,0
2,Tennessee,3/28/2020,TN,0
2,Utah,6/19/2021,UT,0
2,Utah,4/16/2022,UT,0
2,Utah,6/4/2022,UT,0
2,Vermont,3/21/2020,VT,0
2,Vermont,4/10/2021,VT,0
2,Vermont,4/24/2021,VT,0
2,Vermont,5/8/2021,VT,0
2,Vermont,7/3/2021,VT,0
2,Vermont,11/27/2021,VT,0
2,Vermont,4/2/2022,VT,0
2,Vermont,10/22/2022,VT,0
2,Virginia,3/21/2020,VA,0
2,West Virginia,4/4/2020,WV,0
2,West Virginia,4/11/2020,WV,0
2,West Virginia,7/11/2020,WV,0
2,Wyoming,3/20/2021,WY,0
2,Wyoming,3/27/2021,WY,0
2,Wyoming,4/17/2021,WY,0
2,Wyoming,4/24/2021,WY,0
2,Wyoming,5/1/2021,WY,0
2,Wyoming,5/15/2021,WY,0
2,Wyoming,5/7/2022,WY,0
2,Wyoming,10/22/2022,WY,0
2,Wyoming,10/29/2022,WY,0
2,NA,5/7/2022,AS,0
2,NA,5/14/2022,AS,0
2,NA,8/22/2020,GU,0
2,NA,12/12/2020,GU,0
2,NA,12/26/2020,GU,0
2,NA,1/9/2021,GU,0
2,NA,3/6/2021,GU,0
2,NA,4/3/2021,GU,0
2,NA,1/22/2022,GU,0
2,NA,4/16/2022,GU,0
2,NA,5/28/2022,GU,0
2,NA,8/6/2022,GU,0
2,NA,12/4/2021,MP,0
2,NA,12/25/2021,MP,0
2,NA,1/15/2022,MP,0
2,NA,2/19/2022,MP,0
2,NA,3/26/2022,MP,0
2,NA,7/30/2022,MP,0
2,NA,4/18/2020,VI,0
2,NA,5/16/2020,VI,0
2,NA,9/5/2020,VI,0
2,NA,11/7/2020,VI,0
2,NA,6/19/2021,VI,0
2,NA,7/10/2021,VI,0
2,NA,7/31/2021,VI,0
2,NA,9/18/2021,VI,0
2,NA,9/25/2021,VI,0
2,NA,10/2/2021,VI,0
2,NA,10/9/2021,VI,0
2,NA,11/6/2021,VI,0
2,NA,12/4/2021,VI,0
2,NA,1/15/2022,VI,0
2,NA,5/7/2022,VI,0
2,NA,6/11/2022,VI,0
1,Alaska,3/28/2020,AK,0
1,Alaska,5/9/2020,AK,0
1,Alaska,6/27/2020,AK,0
1,Alaska,7/4/2020,AK,0
1,Alaska,7/18/2020,AK,0
1,Alaska,9/19/2020,AK,0
1,Alaska,2/27/2021,AK,0
1,Alaska,3/13/2021,AK,0
1,Alaska,6/26/2021,AK,0
1,Alaska,3/19/2022,AK,0
1,Alaska,5/7/2022,AK,0
1,Arizona,3/21/2020,AZ,0
1,Arizona,3/5/2022,AZ,0
1,Arkansas,3/28/2020,AR,0
1,California,3/7/2020,CA,0
1,Delaware,7/3/2021,DE,0
1,Delaware,7/24/2021,DE,0
1,Delaware,7/2/2022,DE,0
1,Delaware,10/8/2022,DE,0
1,District of Columbia,3/21/2020,DC,0
1,District of Columbia,8/29/2020,DC,0
1,District of Columbia,10/24/2020,DC,0
1,District of Columbia,8/14/2021,DC,0
1,District of Columbia,10/16/2021,DC,0
1,District of Columbia,11/13/2021,DC,0
1,District of Columbia,12/4/2021,DC,0
1,District of Columbia,12/25/2021,DC,0
1,District of Columbia,3/19/2022,DC,0
1,District of Columbia,5/14/2022,DC,0
1,District of Columbia,5/21/2022,DC,0
1,District of Columbia,6/11/2022,DC,0
1,District of Columbia,6/18/2022,DC,0
1,District of Columbia,7/9/2022,DC,0
1,District of Columbia,7/30/2022,DC,0
1,District of Columbia,9/3/2022,DC,0
1,Georgia,3/14/2020,GA,0
1,Hawaii,4/18/2020,HI,0
1,Hawaii,5/9/2020,HI,0
1,Hawaii,6/27/2020,HI,0
1,Hawaii,7/4/2020,HI,0
1,Hawaii,11/7/2020,HI,0
1,Hawaii,3/12/2022,HI,0
1,Idaho,6/6/2020,ID,0
1,Idaho,5/7/2022,ID,0
1,Kansas,3/14/2020,KS,0
1,Kansas,3/21/2020,KS,0
1,Kansas,4/9/2022,KS,0
1,Kansas,6/18/2022,KS,0
1,Louisiana,3/14/2020,LA,0
1,Maine,3/28/2020,ME,0
1,Maine,9/12/2020,ME,0
1,Maine,9/26/2020,ME,0
1,Maine,10/10/2020,ME,0
1,Maine,10/31/2020,ME,0
1,Maine,8/7/2021,ME,0
1,Maine,7/23/2022,ME,0
1,Massachusetts,3/21/2020,MA,0
1,Massachusetts,7/25/2020,MA,0
1,Massachusetts,8/1/2020,MA,0
1,Michigan,3/14/2020,MI,0
1,Minnesota,3/21/2020,MN,0
1,Mississippi,3/21/2020,MS,0
1,Montana,3/28/2020,MT,0
1,Montana,5/30/2020,MT,0
1,Montana,6/6/2020,MT,0
1,Montana,7/4/2020,MT,0
1,Montana,7/2/2022,MT,0
1,Montana,9/3/2022,MT,0
1,Nebraska,5/16/2020,NE,0
1,Nebraska,7/10/2021,NE,0
1,Nebraska,4/30/2022,NE,0
1,Nebraska,10/15/2022,NE,0
1,New Hampshire,4/4/2020,NH,0
1,New Hampshire,9/26/2020,NH,0
1,New Hampshire,10/30/2021,NH,0
1,New Jersey,3/14/2020,NJ,0
1,New Mexico,3/28/2020,NM,0
1,North Dakota,3/28/2020,ND,0
1,North Dakota,7/24/2021,ND,0
1,North Dakota,7/31/2021,ND,0
1,North Dakota,7/2/2022,ND,0
1,Ohio,3/14/2020,OH,0
1,Oklahoma,3/21/2020,OK,0
1,Oklahoma,5/28/2022,OK,0
1,Puerto Rico,3/21/2020,PR,0
1,Puerto Rico,6/20/2020,PR,0
1,Rhode Island,3/21/2020,RI,0
1,Rhode Island,8/29/2020,RI,0
1,Rhode Island,10/3/2020,RI,0
1,Rhode Island,7/17/2021,RI,0
1,Rhode Island,8/7/2021,RI,0
1,South Dakota,3/14/2020,SD,0
1,South Dakota,4/4/2020,SD,0
1,South Dakota,4/18/2020,SD,0
1,South Dakota,6/19/2021,SD,0
1,Tennessee,3/21/2020,TN,0
1,Utah,3/28/2020,UT,0
1,Vermont,5/23/2020,VT,0
1,Vermont,5/30/2020,VT,0
1,Vermont,6/20/2020,VT,0
1,Vermont,8/1/2020,VT,0
1,Vermont,8/8/2020,VT,0
1,Vermont,11/7/2020,VT,0
1,Vermont,6/5/2021,VT,0
1,Vermont,7/24/2021,VT,0
1,Vermont,7/31/2021,VT,0
1,Vermont,3/12/2022,VT,0
1,Vermont,7/2/2022,VT,0
1,Vermont,7/16/2022,VT,0
1,Vermont,7/23/2022,VT,0
1,Virginia,3/14/2020,VA,0
1,Washington,2/29/2020,WA,0
1,West Virginia,7/4/2020,WV,0
1,Wyoming,4/18/2020,WY,0
1,Wyoming,4/10/2021,WY,0
1,Wyoming,5/22/2021,WY,0
1,NA,3/26/2022,AS,0
1,NA,5/28/2022,AS,0
1,NA,7/16/2022,AS,0
1,NA,7/23/2022,AS,0
1,NA,8/27/2022,AS,0
1,NA,3/28/2020,GU,0
1,NA,4/11/2020,GU,0
1,NA,12/5/2020,GU,0
1,NA,1/2/2021,GU,0
1,NA,1/16/2021,GU,0
1,NA,1/30/2021,GU,0
1,NA,2/13/2021,GU,0
1,NA,2/27/2021,GU,0
1,NA,3/20/2021,GU,0
1,NA,7/3/2021,GU,0
1,NA,7/10/2021,GU,0
1,NA,7/17/2021,GU,0
1,NA,7/24/2021,GU,0
1,NA,8/21/2021,GU,0
1,NA,8/28/2021,GU,0
1,NA,11/27/2021,GU,0
1,NA,12/11/2021,GU,0
1,NA,5/7/2022,GU,0
1,NA,6/4/2022,GU,0
1,NA,6/25/2022,GU,0
1,NA,7/23/2022,GU,0
1,NA,9/3/2022,GU,0
1,NA,4/4/2020,MP,0
1,NA,4/11/2020,MP,0
1,NA,10/9/2021,MP,0
1,NA,12/18/2021,MP,0
1,NA,1/22/2022,MP,0
1,NA,1/29/2022,MP,0
1,NA,3/5/2022,MP,0
1,NA,3/19/2022,MP,0
1,NA,4/16/2022,MP,0
1,NA,7/2/2022,MP,0
1,NA,8/6/2022,MP,0
1,NA,8/13/2022,MP,0
1,NA,8/27/2022,MP,0
1,NA,4/11/2020,VI,0
1,NA,5/2/2020,VI,0
1,NA,7/25/2020,VI,0
1,NA,8/1/2020,VI,0
1,NA,8/8/2020,VI,0
1,NA,8/22/2020,VI,0
1,NA,10/3/2020,VI,0
1,NA,10/17/2020,VI,0
1,NA,1/9/2021,VI,0
1,NA,2/13/2021,VI,0
1,NA,3/27/2021,VI,0
1,NA,4/24/2021,VI,0
1,NA,6/5/2021,VI,0
1,NA,8/14/2021,VI,0
1,NA,11/13/2021,VI,0
1,NA,11/20/2021,VI,0
1,NA,12/18/2021,VI,0
1,NA,1/1/2022,VI,0
1,NA,2/26/2022,VI,0
1,NA,3/19/2022,VI,0
1,NA,4/2/2022,VI,0
1,NA,7/9/2022,VI,0
1,NA,7/16/2022,VI,0
1,NA,8/6/2022,VI,0
1,NA,8/13/2022,VI,0
1,NA,9/17/2022,VI,0
0,Alabama,1/25/2020,AL,0
0,Alabama,2/1/2020,AL,0
0,Alabama,2/8/2020,AL,0
0,Alabama,2/15/2020,AL,0
0,Alabama,2/22/2020,AL,0
0,Alabama,2/29/2020,AL,0
0,Alabama,3/7/2020,AL,0
0,Alabama,3/14/2020,AL,0
0,Alabama,3/21/2020,AL,0
0,Alabama,10/29/2022,AL,0
0,Alaska,1/25/2020,AK,0
0,Alaska,2/1/2020,AK,0
0,Alaska,2/8/2020,AK,0
0,Alaska,2/15/2020,AK,0
0,Alaska,2/22/2020,AK,0
0,Alaska,2/29/2020,AK,0
0,Alaska,3/7/2020,AK,0
0,Alaska,3/14/2020,AK,0
0,Alaska,3/21/2020,AK,0
0,Alaska,4/4/2020,AK,0
0,Alaska,4/18/2020,AK,0
0,Alaska,4/25/2020,AK,0
0,Alaska,5/16/2020,AK,0
0,Alaska,5/23/2020,AK,0
0,Alaska,5/30/2020,AK,0
0,Alaska,6/6/2020,AK,0
0,Alaska,6/20/2020,AK,0
0,Alaska,4/3/2021,AK,0
0,Alaska,4/10/2021,AK,0
0,Alaska,4/24/2021,AK,0
0,Alaska,5/29/2021,AK,0
0,Alaska,6/5/2021,AK,0
0,Alaska,6/19/2021,AK,0
0,Alaska,4/9/2022,AK,0
0,Alaska,5/28/2022,AK,0
0,Alaska,6/4/2022,AK,0
0,Alaska,6/11/2022,AK,0
0,Alaska,6/18/2022,AK,0
0,Alaska,6/25/2022,AK,0
0,Alaska,7/2/2022,AK,0
0,Alaska,7/9/2022,AK,0
0,Alaska,7/23/2022,AK,0
0,Alaska,7/30/2022,AK,0
0,Alaska,8/6/2022,AK,0
0,Alaska,8/20/2022,AK,0
0,Alaska,9/3/2022,AK,0
0,Alaska,9/10/2022,AK,0
0,Alaska,9/24/2022,AK,0
0,Alaska,10/1/2022,AK,0
0,Alaska,10/15/2022,AK,0
0,Alaska,10/22/2022,AK,0
0,Alaska,10/29/2022,AK,0
0,Arizona,1/25/2020,AZ,0
0,Arizona,2/1/2020,AZ,0
0,Arizona,2/8/2020,AZ,0
0,Arizona,2/15/2020,AZ,0
0,Arizona,2/22/2020,AZ,0
0,Arizona,2/29/2020,AZ,0
0,Arizona,3/7/2020,AZ,0
0,Arizona,3/14/2020,AZ,0
0,Arizona,10/29/2022,AZ,0
0,Arkansas,1/25/2020,AR,0
0,Arkansas,2/1/2020,AR,0
0,Arkansas,2/8/2020,AR,0
0,Arkansas,2/15/2020,AR,0
0,Arkansas,2/22/2020,AR,0
0,Arkansas,2/29/2020,AR,0
0,Arkansas,3/7/2020,AR,0
0,Arkansas,3/14/2020,AR,0
0,Arkansas,3/21/2020,AR,0
0,California,1/25/2020,CA,0
0,California,2/1/2020,CA,0
0,California,2/8/2020,CA,0
0,California,2/15/2020,CA,0
0,California,2/22/2020,CA,0
0,California,2/29/2020,CA,0
0,Colorado,1/25/2020,CO,0
0,Colorado,2/1/2020,CO,0
0,Colorado,2/8/2020,CO,0
0,Colorado,2/15/2020,CO,0
0,Colorado,2/22/2020,CO,0
0,Colorado,2/29/2020,CO,0
0,Colorado,3/7/2020,CO,0
0,Connecticut,1/25/2020,CT,0
0,Connecticut,2/1/2020,CT,0
0,Connecticut,2/8/2020,CT,0
0,Connecticut,2/15/2020,CT,0
0,Connecticut,2/22/2020,CT,0
0,Connecticut,2/29/2020,CT,0
0,Connecticut,3/7/2020,CT,0
0,Connecticut,3/14/2020,CT,0
0,Delaware,1/25/2020,DE,0
0,Delaware,2/1/2020,DE,0
0,Delaware,2/8/2020,DE,0
0,Delaware,2/15/2020,DE,0
0,Delaware,2/22/2020,DE,0
0,Delaware,2/29/2020,DE,0
0,Delaware,3/7/2020,DE,0
0,Delaware,3/14/2020,DE,0
0,Delaware,3/21/2020,DE,0
0,Delaware,3/28/2020,DE,0
0,Delaware,4/4/2020,DE,0
0,Delaware,7/10/2021,DE,0
0,Delaware,10/22/2022,DE,0
0,Delaware,10/29/2022,DE,0
0,District of Columbia,1/25/2020,DC,0
0,District of Columbia,2/1/2020,DC,0
0,District of Columbia,2/8/2020,DC,0
0,District of Columbia,2/15/2020,DC,0
0,District of Columbia,2/22/2020,DC,0
0,District of Columbia,2/29/2020,DC,0
0,District of Columbia,3/7/2020,DC,0
0,District of Columbia,3/14/2020,DC,0
0,District of Columbia,6/26/2021,DC,0
0,District of Columbia,7/3/2021,DC,0
0,District of Columbia,7/24/2021,DC,0
0,District of Columbia,8/7/2021,DC,0
0,District of Columbia,11/27/2021,DC,0
0,District of Columbia,4/9/2022,DC,0
0,District of Columbia,4/16/2022,DC,0
0,District of Columbia,5/7/2022,DC,0
0,District of Columbia,5/28/2022,DC,0
0,District of Columbia,6/25/2022,DC,0
0,District of Columbia,9/10/2022,DC,0
0,District of Columbia,9/17/2022,DC,0
0,District of Columbia,9/24/2022,DC,0
0,District of Columbia,10/8/2022,DC,0
0,District of Columbia,10/15/2022,DC,0
0,District of Columbia,10/22/2022,DC,0
0,District of Columbia,10/29/2022,DC,0
0,Florida,1/25/2020,FL,0
0,Florida,2/1/2020,FL,0
0,Florida,2/8/2020,FL,0
0,Florida,2/15/2020,FL,0
0,Florida,2/22/2020,FL,0
0,Florida,2/29/2020,FL,0
0,Florida,3/7/2020,FL,0
0,Florida,6/12/2021,FL,0
0,Florida,6/19/2021,FL,0
0,Florida,6/26/2021,FL,0
0,Florida,7/3/2021,FL,0
0,Florida,7/10/2021,FL,0
0,Florida,7/17/2021,FL,0
0,Florida,7/24/2021,FL,0
0,Florida,7/31/2021,FL,0
0,Florida,8/7/2021,FL,0
0,Florida,8/14/2021,FL,0
0,Florida,8/21/2021,FL,0
0,Florida,8/28/2021,FL,0
0,Florida,9/4/2021,FL,0
0,Florida,9/11/2021,FL,0
0,Florida,9/18/2021,FL,0
0,Florida,9/25/2021,FL,0
0,Florida,10/2/2021,FL,0
0,Florida,10/9/2021,FL,0
0,Florida,10/16/2021,FL,0
0,Florida,10/23/2021,FL,0
0,Florida,10/30/2021,FL,0
0,Florida,11/6/2021,FL,0
0,Florida,11/13/2021,FL,0
0,Florida,11/20/2021,FL,0
0,Florida,11/27/2021,FL,0
0,Florida,12/4/2021,FL,0
0,Florida,12/11/2021,FL,0
0,Florida,12/18/2021,FL,0
0,Florida,12/25/2021,FL,0
0,Florida,1/1/2022,FL,0
0,Florida,1/8/2022,FL,0
0,Florida,3/12/2022,FL,0
0,Florida,4/16/2022,FL,0
0,Florida,7/9/2022,FL,0
0,Florida,7/16/2022,FL,0
0,Florida,7/23/2022,FL,0
0,Florida,7/30/2022,FL,0
0,Florida,8/27/2022,FL,0
0,Florida,10/29/2022,FL,0
0,Georgia,1/25/2020,GA,0
0,Georgia,2/1/2020,GA,0
0,Georgia,2/8/2020,GA,0
0,Georgia,2/15/2020,GA,0
0,Georgia,2/22/2020,GA,0
0,Georgia,2/29/2020,GA,0
0,Georgia,3/7/2020,GA,0
0,Georgia,10/29/2022,GA,0
0,Hawaii,1/25/2020,HI,0
0,Hawaii,2/1/2020,HI,0
0,Hawaii,2/8/2020,HI,0
0,Hawaii,2/15/2020,HI,0
0,Hawaii,2/22/2020,HI,0
0,Hawaii,2/29/2020,HI,0
0,Hawaii,3/7/2020,HI,0
0,Hawaii,3/14/2020,HI,0
0,Hawaii,3/21/2020,HI,0
0,Hawaii,3/28/2020,HI,0
0,Hawaii,5/16/2020,HI,0
0,Hawaii,5/23/2020,HI,0
0,Hawaii,5/30/2020,HI,0
0,Hawaii,6/6/2020,HI,0
0,Hawaii,6/13/2020,HI,0
0,Hawaii,6/20/2020,HI,0
0,Hawaii,7/11/2020,HI,0
0,Hawaii,8/1/2020,HI,0
0,Hawaii,10/29/2022,HI,0
0,Idaho,1/25/2020,ID,0
0,Idaho,2/1/2020,ID,0
0,Idaho,2/8/2020,ID,0
0,Idaho,2/15/2020,ID,0
0,Idaho,2/22/2020,ID,0
0,Idaho,2/29/2020,ID,0
0,Idaho,3/7/2020,ID,0
0,Idaho,3/14/2020,ID,0
0,Idaho,3/21/2020,ID,0
0,Idaho,10/29/2022,ID,0
0,Illinois,1/25/2020,IL,0
0,Illinois,2/1/2020,IL,0
0,Illinois,2/8/2020,IL,0
0,Illinois,2/15/2020,IL,0
0,Illinois,2/22/2020,IL,0
0,Illinois,2/29/2020,IL,0
0,Illinois,3/7/2020,IL,0
0,Illinois,3/14/2020,IL,0
0,Indiana,1/25/2020,IN,0
0,Indiana,2/1/2020,IN,0
0,Indiana,2/8/2020,IN,0
0,Indiana,2/15/2020,IN,0
0,Indiana,2/22/2020,IN,0
0,Indiana,2/29/2020,IN,0
0,Indiana,3/7/2020,IN,0
0,Indiana,3/14/2020,IN,0
0,Indiana,10/29/2022,IN,0
0,Iowa,1/25/2020,IA,0
0,Iowa,2/1/2020,IA,0
0,Iowa,2/8/2020,IA,0
0,Iowa,2/15/2020,IA,0
0,Iowa,2/22/2020,IA,0
0,Iowa,2/29/2020,IA,0
0,Iowa,3/7/2020,IA,0
0,Iowa,3/14/2020,IA,0
0,Iowa,3/21/2020,IA,0
0,Iowa,6/18/2022,IA,0
0,Iowa,10/29/2022,IA,0
0,Kansas,1/25/2020,KS,0
0,Kansas,2/1/2020,KS,0
0,Kansas,2/8/2020,KS,0
0,Kansas,2/15/2020,KS,0
0,Kansas,2/22/2020,KS,0
0,Kansas,2/29/2020,KS,0
0,Kansas,3/7/2020,KS,0
0,Kansas,8/6/2022,KS,0
0,Kansas,10/29/2022,KS,0
0,Kentucky,1/25/2020,KY,0
0,Kentucky,2/1/2020,KY,0
0,Kentucky,2/8/2020,KY,0
0,Kentucky,2/15/2020,KY,0
0,Kentucky,2/22/2020,KY,0
0,Kentucky,2/29/2020,KY,0
0,Kentucky,3/7/2020,KY,0
0,Kentucky,3/14/2020,KY,0
0,Louisiana,1/25/2020,LA,0
0,Louisiana,2/1/2020,LA,0
0,Louisiana,2/8/2020,LA,0
0,Louisiana,2/15/2020,LA,0
0,Louisiana,2/22/2020,LA,0
0,Louisiana,2/29/2020,LA,0
0,Louisiana,3/7/2020,LA,0
0,Louisiana,10/29/2022,LA,0
0,Maine,1/25/2020,ME,0
0,Maine,2/1/2020,ME,0
0,Maine,2/8/2020,ME,0
0,Maine,2/15/2020,ME,0
0,Maine,2/22/2020,ME,0
0,Maine,2/29/2020,ME,0
0,Maine,3/7/2020,ME,0
0,Maine,3/14/2020,ME,0
0,Maine,3/21/2020,ME,0
0,Maine,10/24/2020,ME,0
0,Maine,8/13/2022,ME,0
0,Maryland,1/25/2020,MD,0
0,Maryland,2/1/2020,MD,0
0,Maryland,2/8/2020,MD,0
0,Maryland,2/15/2020,MD,0
0,Maryland,2/22/2020,MD,0
0,Maryland,2/29/2020,MD,0
0,Maryland,3/7/2020,MD,0
0,Maryland,3/14/2020,MD,0
0,Maryland,12/11/2021,MD,0
0,Maryland,12/18/2021,MD,0
0,Maryland,12/25/2021,MD,0
0,Massachusetts,1/25/2020,MA,0
0,Massachusetts,2/1/2020,MA,0
0,Massachusetts,2/8/2020,MA,0
0,Massachusetts,2/15/2020,MA,0
0,Massachusetts,2/22/2020,MA,0
0,Massachusetts,2/29/2020,MA,0
0,Massachusetts,3/7/2020,MA,0
0,Massachusetts,3/14/2020,MA,0
0,Massachusetts,8/8/2020,MA,0
0,Massachusetts,8/15/2020,MA,0
0,Massachusetts,10/29/2022,MA,0
0,Michigan,1/25/2020,MI,0
0,Michigan,2/1/2020,MI,0
0,Michigan,2/8/2020,MI,0
0,Michigan,2/15/2020,MI,0
0,Michigan,2/22/2020,MI,0
0,Michigan,2/29/2020,MI,0
0,Michigan,3/7/2020,MI,0
0,Minnesota,1/25/2020,MN,0
0,Minnesota,2/1/2020,MN,0
0,Minnesota,2/8/2020,MN,0
0,Minnesota,2/15/2020,MN,0
0,Minnesota,2/22/2020,MN,0
0,Minnesota,2/29/2020,MN,0
0,Minnesota,3/7/2020,MN,0
0,Minnesota,3/14/2020,MN,0
0,Minnesota,10/29/2022,MN,0
0,Mississippi,1/25/2020,MS,0
0,Mississippi,2/1/2020,MS,0
0,Mississippi,2/8/2020,MS,0
0,Mississippi,2/15/2020,MS,0
0,Mississippi,2/22/2020,MS,0
0,Mississippi,2/29/2020,MS,0
0,Mississippi,3/7/2020,MS,0
0,Mississippi,3/14/2020,MS,0
0,Mississippi,6/4/2022,MS,0
0,Mississippi,10/29/2022,MS,0
0,Missouri,1/25/2020,MO,0
0,Missouri,2/1/2020,MO,0
0,Missouri,2/8/2020,MO,0
0,Missouri,2/15/2020,MO,0
0,Missouri,2/22/2020,MO,0
0,Missouri,2/29/2020,MO,0
0,Missouri,3/7/2020,MO,0
0,Missouri,3/14/2020,MO,0
0,Montana,1/25/2020,MT,0
0,Montana,2/1/2020,MT,0
0,Montana,2/8/2020,MT,0
0,Montana,2/15/2020,MT,0
0,Montana,2/22/2020,MT,0
0,Montana,2/29/2020,MT,0
0,Montana,3/7/2020,MT,0
0,Montana,3/14/2020,MT,0
0,Montana,3/21/2020,MT,0
0,Montana,4/11/2020,MT,0
0,Montana,5/9/2020,MT,0
0,Montana,5/16/2020,MT,0
0,Montana,5/23/2020,MT,0
0,Montana,6/13/2020,MT,0
0,Montana,6/4/2022,MT,0
0,Montana,10/15/2022,MT,0
0,Montana,10/29/2022,MT,0
0,Nebraska,1/25/2020,NE,0
0,Nebraska,2/1/2020,NE,0
0,Nebraska,2/8/2020,NE,0
0,Nebraska,2/15/2020,NE,0
0,Nebraska,2/22/2020,NE,0
0,Nebraska,2/29/2020,NE,0
0,Nebraska,3/7/2020,NE,0
0,Nebraska,3/14/2020,NE,0
0,Nebraska,3/21/2020,NE,0
0,Nebraska,4/18/2020,NE,0
0,Nebraska,5/30/2020,NE,0
0,Nebraska,6/5/2021,NE,0
0,Nebraska,6/26/2021,NE,0
0,Nebraska,7/31/2021,NE,0
0,Nebraska,8/14/2021,NE,0
0,Nebraska,11/13/2021,NE,0
0,Nebraska,11/20/2021,NE,0
0,Nebraska,11/27/2021,NE,0
0,Nebraska,12/4/2021,NE,0
0,Nebraska,12/11/2021,NE,0
0,Nebraska,12/18/2021,NE,0
0,Nebraska,12/25/2021,NE,0
0,Nebraska,1/1/2022,NE,0
0,Nebraska,1/8/2022,NE,0
0,Nebraska,1/15/2022,NE,0
0,Nebraska,1/22/2022,NE,0
0,Nebraska,1/29/2022,NE,0
0,Nebraska,2/5/2022,NE,0
0,Nebraska,2/12/2022,NE,0
0,Nebraska,2/19/2022,NE,0
0,Nebraska,2/26/2022,NE,0
0,Nebraska,3/5/2022,NE,0
0,Nebraska,3/12/2022,NE,0
0,Nebraska,3/19/2022,NE,0
0,Nebraska,3/26/2022,NE,0
0,Nebraska,4/16/2022,NE,0
0,Nebraska,7/9/2022,NE,0
0,Nebraska,7/16/2022,NE,0
0,Nebraska,7/23/2022,NE,0
0,Nebraska,7/30/2022,NE,0
0,Nebraska,8/27/2022,NE,0
0,Nebraska,10/29/2022,NE,0
0,Nevada,1/25/2020,NV,0
0,Nevada,2/1/2020,NV,0
0,Nevada,2/8/2020,NV,0
0,Nevada,2/15/2020,NV,0
0,Nevada,2/22/2020,NV,0
0,Nevada,2/29/2020,NV,0
0,Nevada,3/7/2020,NV,0
0,Nevada,3/14/2020,NV,0
0,Nevada,9/17/2022,NV,0
0,Nevada,10/29/2022,NV,0
0,New Hampshire,1/25/2020,NH,0
0,New Hampshire,2/1/2020,NH,0
0,New Hampshire,2/8/2020,NH,0
0,New Hampshire,2/15/2020,NH,0
0,New Hampshire,2/22/2020,NH,0
0,New Hampshire,2/29/2020,NH,0
0,New Hampshire,3/7/2020,NH,0
0,New Hampshire,3/14/2020,NH,0
0,New Hampshire,3/21/2020,NH,0
0,New Hampshire,4/11/2020,NH,0
0,New Hampshire,4/18/2020,NH,0
0,New Hampshire,4/25/2020,NH,0
0,New Hampshire,9/5/2020,NH,0
0,New Jersey,1/25/2020,NJ,0
0,New Jersey,2/1/2020,NJ,0
0,New Jersey,2/8/2020,NJ,0
0,New Jersey,2/15/2020,NJ,0
0,New Jersey,2/22/2020,NJ,0
0,New Jersey,2/29/2020,NJ,0
0,New Jersey,3/7/2020,NJ,0
0,New Mexico,1/25/2020,NM,0
0,New Mexico,2/1/2020,NM,0
0,New Mexico,2/8/2020,NM,0
0,New Mexico,2/15/2020,NM,0
0,New Mexico,2/22/2020,NM,0
0,New Mexico,2/29/2020,NM,0
0,New Mexico,3/7/2020,NM,0
0,New Mexico,3/14/2020,NM,0
0,New Mexico,3/21/2020,NM,0
0,New York,1/25/2020,NY,0
0,New York,2/1/2020,NY,0
0,New York,2/8/2020,NY,0
0,New York,2/15/2020,NY,0
0,New York,2/22/2020,NY,0
0,New York,2/29/2020,NY,0
0,New York,3/7/2020,NY,0
0,North Carolina,1/25/2020,NC,0
0,North Carolina,2/1/2020,NC,0
0,North Carolina,2/8/2020,NC,0
0,North Carolina,2/15/2020,NC,0
0,North Carolina,2/22/2020,NC,0
0,North Carolina,2/29/2020,NC,0
0,North Carolina,3/7/2020,NC,0
0,North Carolina,3/14/2020,NC,0
0,North Carolina,3/21/2020,NC,0
0,North Carolina,10/22/2022,NC,0
0,North Carolina,10/29/2022,NC,0
0,North Dakota,1/25/2020,ND,0
0,North Dakota,2/1/2020,ND,0
0,North Dakota,2/8/2020,ND,0
0,North Dakota,2/15/2020,ND,0
0,North Dakota,2/22/2020,ND,0
